obs_id,file_path,class_name,class_idx
Russian_41.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_41.jpg,Russian_Flag,0
Russian_42.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_42.jpg,Russian_Flag,0
Russian_43.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_43.jpg,Russian_Flag,0
Russian_44.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_44.jpg,Russian_Flag,0
Russian_45.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_45.jpg,Russian_Flag,0
Russian_46.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_46.jpg,Russian_Flag,0
Russian_47.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_47.jpg,Russian_Flag,0
Russian_48.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_48.jpg,Russian_Flag,0
Russian_49.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_49.jpg,Russian_Flag,0
Russian_5.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_5.jpg,Russian_Flag,0
Russian_50.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_50.jpg,Russian_Flag,0
Russian_51.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_51.jpg,Russian_Flag,0
Russian_52.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_52.jpg,Russian_Flag,0
Russian_53.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_53.jpg,Russian_Flag,0
Russian_54.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_54.jpg,Russian_Flag,0
Russian_55.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_55.jpg,Russian_Flag,0
Russian_56.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_56.jpg,Russian_Flag,0
Russian_57.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_57.jpg,Russian_Flag,0
Russian_58.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_58.jpg,Russian_Flag,0
Russian_59.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_59.jpg,Russian_Flag,0
Russian_6.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_6.jpg,Russian_Flag,0
Russian_60.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_60.jpg,Russian_Flag,0
Russian_61.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_61.jpg,Russian_Flag,0
Russian_62.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_62.jpg,Russian_Flag,0
Russian_63.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_63.jpg,Russian_Flag,0
Russian_64.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_64.jpg,Russian_Flag,0
Russian_65.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_65.jpg,Russian_Flag,0
Russian_66.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_66.jpg,Russian_Flag,0
Russian_67.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_67.jpg,Russian_Flag,0
Russian_68.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_68.jpg,Russian_Flag,0
Russian_69.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_69.jpg,Russian_Flag,0
Russian_7.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_7.jpg,Russian_Flag,0
Russian_70.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_70.jpg,Russian_Flag,0
Russian_71.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_71.jpg,Russian_Flag,0
Russian_72.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_72.jpg,Russian_Flag,0
Russian_73.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_73.jpg,Russian_Flag,0
Russian_74.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_74.jpg,Russian_Flag,0
Russian_75.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_75.jpg,Russian_Flag,0
Russian_76.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_76.jpg,Russian_Flag,0
Russian_77.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_77.jpg,Russian_Flag,0
Russian_78.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_78.jpg,Russian_Flag,0
Russian_79.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_79.jpg,Russian_Flag,0
Russian_8.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_8.jpg,Russian_Flag,0
Russian_80.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_80.jpg,Russian_Flag,0
Russian_81.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_81.jpg,Russian_Flag,0
Russian_82.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_82.jpg,Russian_Flag,0
Russian_83.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_83.jpg,Russian_Flag,0
Russian_84.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_84.jpg,Russian_Flag,0
Russian_85.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_85.jpg,Russian_Flag,0
Russian_86.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_86.jpg,Russian_Flag,0
Russian_87.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_87.jpg,Russian_Flag,0
Russian_88.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_88.jpg,Russian_Flag,0
Russian_89.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_89.jpg,Russian_Flag,0
Russian_9.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_9.jpg,Russian_Flag,0
Russian_90.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_90.jpg,Russian_Flag,0
Russian_91.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_91.jpg,Russian_Flag,0
Russian_92.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_92.jpg,Russian_Flag,0
Russian_93.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_93.jpg,Russian_Flag,0
Russian_94.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_94.jpg,Russian_Flag,0
Russian_95.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_95.jpg,Russian_Flag,0
Russian_96.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_96.jpg,Russian_Flag,0
Russian_97.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_97.jpg,Russian_Flag,0
Russian_98.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_98.jpg,Russian_Flag,0
Russian_99.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Russian_Flag\Russian_99.jpg,Russian_Flag,0
Soviet_0.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_0.jpg,Soviet_Flag,1
Soviet_1.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_1.jpg,Soviet_Flag,1
Soviet_10.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_10.jpg,Soviet_Flag,1
Soviet_11.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_11.jpg,Soviet_Flag,1
Soviet_12.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_12.jpg,Soviet_Flag,1
Soviet_13.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_13.jpg,Soviet_Flag,1
Soviet_14.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_14.jpg,Soviet_Flag,1
Soviet_15.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_15.jpg,Soviet_Flag,1
Soviet_16.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_16.jpg,Soviet_Flag,1
Soviet_17.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_17.jpg,Soviet_Flag,1
Soviet_18.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_18.jpg,Soviet_Flag,1
Soviet_19.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_19.jpg,Soviet_Flag,1
Soviet_2.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_2.jpg,Soviet_Flag,1
Soviet_20.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_20.jpg,Soviet_Flag,1
Soviet_21.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_21.jpg,Soviet_Flag,1
Soviet_22.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_22.jpg,Soviet_Flag,1
Soviet_23.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_23.jpg,Soviet_Flag,1
Soviet_24.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_24.jpg,Soviet_Flag,1
Soviet_25.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_25.jpg,Soviet_Flag,1
Soviet_26.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_26.jpg,Soviet_Flag,1
Soviet_27.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_27.jpg,Soviet_Flag,1
Soviet_28.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_28.jpg,Soviet_Flag,1
Soviet_29.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_29.jpg,Soviet_Flag,1
Soviet_3.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_3.jpg,Soviet_Flag,1
Soviet_30.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_30.jpg,Soviet_Flag,1
Soviet_31.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_31.jpg,Soviet_Flag,1
Soviet_32.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_32.jpg,Soviet_Flag,1
Soviet_33.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_33.jpg,Soviet_Flag,1
Soviet_34.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_34.jpg,Soviet_Flag,1
Soviet_35.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_35.jpg,Soviet_Flag,1
Soviet_36.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_36.jpg,Soviet_Flag,1
Soviet_37.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_37.jpg,Soviet_Flag,1
Soviet_38.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_38.jpg,Soviet_Flag,1
Soviet_39.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_39.jpg,Soviet_Flag,1
Soviet_4.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_4.jpg,Soviet_Flag,1
Soviet_40.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_40.jpg,Soviet_Flag,1
Soviet_41.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_41.jpg,Soviet_Flag,1
Soviet_42.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_42.jpg,Soviet_Flag,1
Soviet_43.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_43.jpg,Soviet_Flag,1
Soviet_44.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_44.jpg,Soviet_Flag,1
Soviet_45.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_45.jpg,Soviet_Flag,1
Soviet_46.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_46.jpg,Soviet_Flag,1
Soviet_47.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_47.jpg,Soviet_Flag,1
Soviet_48.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_48.jpg,Soviet_Flag,1
Soviet_49.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_49.jpg,Soviet_Flag,1
Soviet_5.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_5.jpg,Soviet_Flag,1
Soviet_50.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_50.jpg,Soviet_Flag,1
Soviet_51.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_51.jpg,Soviet_Flag,1
Soviet_52.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_52.jpg,Soviet_Flag,1
Soviet_53.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_53.jpg,Soviet_Flag,1
Soviet_54.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_54.jpg,Soviet_Flag,1
Soviet_55.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_55.jpg,Soviet_Flag,1
Soviet_56.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_56.jpg,Soviet_Flag,1
Soviet_57.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_57.jpg,Soviet_Flag,1
Soviet_58.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_58.jpg,Soviet_Flag,1
Soviet_59.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_59.jpg,Soviet_Flag,1
Soviet_6.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_6.jpg,Soviet_Flag,1
Soviet_60.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_60.jpg,Soviet_Flag,1
Soviet_61.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_61.jpg,Soviet_Flag,1
Soviet_62.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_62.jpg,Soviet_Flag,1
Soviet_63.jpg,C:/Users/condo/OneDrive/Documents/Engineers_for_Ukraine/flag_recognition_deepl/Flags/Soviet_Flag\Soviet_63.jpg,Soviet_Flag,1
